uid,year,val
107831,2004,0.66
107877,2004,0.69
107974,2004,0.62
107983,2004,0.63
107992,2004,0.56
108065,2004,0.8
108092,2004,0.61
108232,2004,0.61
108250,2004,0.64
108287,2004,0.78
108348,2004,0.85
108393,2004,0.72
108649,2004,0.89
108667,2004,0.67
108807,2004,0.7
108852,2004,1.0
108977,2004,1.0
109013,2004,0.58
109040,2004,0.85
109208,2004,0.64
109332,2004,0.73
109350,2004,0.69
109651,2004,0.73
109721,2004,0.76
109730,2004,0.68
109749,2004,0.71
109785,2004,0.83
109819,2004,0.67
109907,2004,0.57
109934,2004,0.73
110051,2004,0.57
110060,2004,0.5
110097,2004,0.95
110176,2004,0.75
110185,2004,0.71
110194,2004,0.91
110219,2004,0.0
110246,2004,0.7
110334,2004,0.66
110361,2004,0.76
110370,2004,0.75
110404,2004,0.98
110413,2004,0.78
110422,2004,0.9
110468,2004,0.4
110486,2004,0.76
110495,2004,0.8
110510,2004,0.8
110529,2004,0.8
110538,2004,0.82
110547,2004,0.69
110556,2004,0.84
110565,2004,0.81
110574,2004,0.82
110583,2004,0.86
110592,2004,0.75
110608,2004,0.76
110617,2004,0.81
110635,2004,0.96
110644,2004,0.91
110653,2004,0.93
110662,2004,0.96
110671,2004,0.85
110680,2004,0.93
110705,2004,0.91
110714,2004,0.88
110875,2004,0.77
110918,2004,0.4
110945,2004,0.91
111009,2004,0.83
111054,2004,0.78
111081,2004,0.9
111188,2004,0.83
111434,2004,0.68
111461,2004,0.68
111513,2004,0.68
111638,2004,0.53
111708,2004,0.87
111717,2004,0.9
111726,2004,0.97
111744,2004,0.87
111762,2004,0.87
111771,2004,0.87
111799,2004,0.88
111887,2004,0.64
111896,2004,0.59
111920,2004,0.75
111939,2004,0.71
111948,2004,0.88
111966,2004,0.95
112075,2004,0.83
112084,2004,0.72
112172,2004,0.66
112190,2004,0.73
112260,2004,0.97
112288,2004,0.78
112312,2004,0.73
112367,2004,0.86
112385,2004,0.59
112394,2004,0.78
112446,2004,0.0
112455,2004,0.81
112516,2004,0.8
112561,2004,0.64
112570,2004,0.71
112686,2004,0.49
112783,2004,0.69
112826,2004,0.68
113096,2004,0.49
113111,2004,0.61
113193,2004,0.67
113218,2004,0.57
113227,2004,0.83
113236,2004,0.69
113333,2004,0.72
113397,2004,0.93
113537,2004,0.0
113573,2004,0.68
113582,2004,0.57
113607,2004,0.55
113634,2004,0.7
113698,2004,0.76
113713,2004,0.87
113856,2004,0.72
113908,2004,0.69
113980,2004,0.74
114044,2004,0.83
114062,2004,0.84
114071,2004,0.83
114080,2004,0.86
114123,2004,0.83
114266,2004,0.79
114345,2004,0.83
114354,2004,0.59
114372,2004,0.76
114390,2004,0.62
114415,2004,0.69
114433,2004,0.45
114460,2004,0.94
114716,2004,0.62
114761,2004,0.81
114789,2004,0.64
114813,2004,0.84
114859,2004,0.71
114886,2004,0.8
114895,2004,0.85
114901,2004,0.89
114938,2004,0.62
114947,2004,0.95
115001,2004,0.73
115010,2004,0.84
115083,2004,0.23
115126,2004,0.69
115296,2004,0.63
115357,2004,0.81
115393,2004,0.72
115409,2004,0.97
115454,2004,0.48
115472,2004,0.47
115490,2004,0.62
115515,2004,0.66
115533,2004,0.51
115658,2004,0.9
115728,2004,0.62
115755,2004,0.76
115773,2004,0.68
115861,2004,0.73
115931,2004,0.5
116040,2004,0.85
116350,2004,1.0
116439,2004,0.69
116466,2004,0.66
116475,2004,0.71
116484,2004,0.72
116563,2004,0.74
116846,2004,0.57
117052,2004,0.65
117104,2004,0.64
117113,2004,0.64
117140,2004,0.88
117168,2004,0.65
117186,2004,0.67
117195,2004,0.51
117238,2004,0.69
117247,2004,0.6
117274,2004,0.43
117557,2004,0.71
117575,2004,0.6
117627,2004,0.66
117645,2004,0.71
117690,2004,0.62
117706,2004,0.69
117715,2004,0.61
117724,2004,0.63
117733,2004,0.7
117751,2004,0.81
117788,2004,0.65
117867,2004,0.62
117894,2004,0.62
117928,2004,0.62
117946,2004,0.92
118116,2004,0.58
118125,2004,0.57
118134,2004,0.77
118143,2004,0.9
118161,2004,0.98
118189,2004,0.79
118198,2004,0.68
118259,2004,0.73
118277,2004,0.66
118286,2004,0.74
118347,2004,0.61
118356,2004,1.0
118374,2004,0.42
118383,2004,0.64
118392,2004,0.71
118417,2004,0.74
118426,2004,0.78
118435,2004,0.76
118444,2004,0.55
118453,2004,0.53
118480,2004,0.31
118541,2004,0.6
118684,2004,0.55
118693,2004,0.55
118718,2004,0.68
118772,2004,0.62
118888,2004,0.83
118912,2004,0.59
118921,2004,0.74
118930,2004,0.69
118958,2004,0.77
118967,2004,0.86
118976,2004,0.72
118994,2004,0.85
119067,2004,0.65
119137,2004,0.74
119164,2004,0.75
119173,2004,0.78
119216,2004,0.67
119270,2004,0.78
119331,2004,0.82
119340,2004,0.67
119359,2004,0.71
119368,2004,0.67
119438,2004,0.62
119456,2004,0.77
119465,2004,0.79
119508,2004,0.74
119544,2004,0.77
119553,2004,0.78
119605,2004,1.0
119711,2004,0.65
119775,2004,0.75
119827,2004,0.88
119845,2004,0.9
119951,2004,0.84
120069,2004,0.77
120078,2004,0.88
120087,2004,0.6
120166,2004,0.7
120184,2004,0.75
120254,2004,0.91
120272,2004,0.8
120290,2004,0.75
120342,2004,0.73
120403,2004,0.75
120421,2004,0.64
120537,2004,0.61
120661,2004,0.89
120838,2004,0.8
120865,2004,0.72
120883,2004,0.84
120953,2004,0.58
120971,2004,0.67
121008,2004,0.83
121017,2004,0.5
121044,2004,0.75
121071,2004,0.47
121150,2004,0.89
121257,2004,0.88
121275,2004,0.55
121309,2004,0.83
121345,2004,0.99
121363,2004,0.71
121381,2004,0.51
121433,2004,0.87
121619,2004,0.74
121691,2004,0.84
121707,2004,0.58
121859,2004,0.78
121868,2004,0.71
121886,2004,0.7
121901,2004,0.67
121992,2004,0.74
122180,2004,0.67
122205,2004,0.76
122296,2004,0.87
122339,2004,0.56
122366,2004,0.74
122375,2004,0.62
122384,2004,0.64
122409,2004,0.84
122436,2004,0.85
122454,2004,0.94
122506,2004,0.78
122597,2004,0.8
122612,2004,0.86
122658,2004,0.72
122685,2004,0.51
122694,2004,0.51
122728,2004,0.55
122746,2004,0.57
122755,2004,0.82
122791,2004,0.67
122834,2004,0.73
122843,2004,0.5
122852,2004,0.73
122889,2004,0.62
122931,2004,0.91
122977,2004,0.71
123013,2004,0.65
123165,2004,0.89
123208,2004,0.6
123217,2004,0.63
123280,2004,0.75
123299,2004,0.65
123341,2004,0.69
123350,2004,0.85
123396,2004,0.74
123457,2004,0.61
123484,2004,0.48
123493,2004,0.23
123509,2004,0.73
123527,2004,0.64
123554,2004,0.9
123563,2004,0.68
123572,2004,0.77
123581,2004,0.83
123642,2004,0.85
123651,2004,0.77
123679,2004,0.8
123800,2004,0.71
123952,2004,0.82
123961,2004,0.96
124113,2004,0.59
124292,2004,0.86
124344,2004,0.73
124399,2004,0.5
124487,2004,0.47
124681,2004,0.85
124706,2004,0.94
124779,2004,0.52
124919,2004,1.0
124937,2004,0.85
125028,2004,0.69
125082,2004,0.7
125091,2004,0.62
125170,2004,0.6
125462,2004,0.71
125471,2004,0.54
125499,2004,0.71
125532,2004,0.71
125727,2004,0.86
125763,2004,0.8
125897,2004,0.83
126076,2004,0.27
126119,2004,0.66
126164,2004,0.85
126182,2004,0.52
126207,2004,0.46
126261,2004,0.78
126289,2004,0.43
126359,2004,0.61
126401,2004,0.63
126410,2004,0.85
126562,2004,0.69
126580,2004,0.68
126605,2004,0.74
126614,2004,0.84
126669,2004,0.6
126678,2004,0.98
126687,2004,0.97
126702,2004,0.59
126711,2004,0.48
126748,2004,0.43
126775,2004,0.84
126784,2004,0.76
126818,2004,0.83
126827,2004,0.6
126854,2004,0.95
126863,2004,0.5
126872,2004,0.94
126915,2004,0.9
126924,2004,0.65
126942,2004,0.56
126951,2004,0.58
127024,2004,0.64
127060,2004,0.86
127158,2004,0.44
127185,2004,0.58
127200,2004,0.53
127219,2004,0.87
127228,2004,0.93
127316,2004,0.95
127389,2004,0.52
127556,2004,0.58
127565,2004,0.6
127617,2004,0.66
127653,2004,0.87
127680,2004,0.0
127699,2004,0.57
127714,2004,0.59
127732,2004,0.56
127741,2004,0.72
127778,2004,0.53
127787,2004,0.42
127820,2004,0.5
127839,2004,0.76
127884,2004,0.55
127909,2004,0.53
127918,2004,0.75
127945,2004,0.71
127954,2004,0.0
128036,2004,0.85
128106,2004,0.6
128151,2004,0.76
128179,2004,0.57
128188,2004,0.5
128203,2004,0.79
128258,2004,0.57
128328,2004,0.86
128337,2004,0.87
128391,2004,0.61
128425,2004,0.66
128498,2004,0.69
128540,2004,0.83
128577,2004,0.6
128586,2004,0.85
128674,2004,0.72
128683,2004,0.55
128726,2004,0.82
128744,2004,0.67
128762,2004,0.65
128771,2004,0.78
128896,2004,0.0
128902,2004,0.92
128957,2004,0.67
129002,2004,0.66
129020,2004,0.9
129154,2004,0.66
129181,2004,0.88
129215,2004,0.75
129242,2004,0.91
129349,2004,0.92
129367,2004,0.46
129446,2004,0.63
129482,2004,0.81
129525,2004,0.72
129543,2004,0.6
129613,2004,0.47
129640,2004,0.68
129686,2004,0.73
129695,2004,0.62
129729,2004,0.53
129756,2004,0.53
129774,2004,0.51
129808,2004,0.57
129880,2004,0.56
129923,2004,0.86
129932,2004,0.85
129941,2004,0.72
129969,2004,0.81
130004,2004,0.63
130040,2004,0.6
130110,2004,0.74
130129,2004,0.91
130174,2004,0.79
130183,2004,0.6
130217,2004,0.55
130226,2004,0.85
130253,2004,0.81
130271,2004,1.0
130314,2004,0.75
130396,2004,0.5
130448,2004,0.8
130493,2004,0.72
130509,2004,0.7
130590,2004,0.95
130606,2004,0.59
130624,2004,0.91
130697,2004,0.96
130776,2004,0.72
130794,2004,0.99
130873,2004,1.0
130891,2004,0.53
130907,2004,0.5
130916,2004,0.54
130934,2004,0.64
130943,2004,0.89
130989,2004,0.66
131061,2004,0.42
131098,2004,0.52
131113,2004,0.74
131159,2004,0.87
131283,2004,0.85
131308,2004,0.76
131399,2004,0.65
131450,2004,0.7
131469,2004,0.92
131496,2004,0.97
131511,2004,1.0
131520,2004,0.9
131566,2004,0.6
131742,2004,0.81
131788,2004,0.41
131803,2004,0.72
131830,2004,0.91
131876,2004,0.66
132268,2004,0.83
132338,2004,0.68
132374,2004,0.61
132408,2004,0.63
132471,2004,0.67
132602,2004,0.72
132657,2004,0.63
132666,2004,0.1
132675,2004,0.91
132693,2004,0.68
132709,2004,0.66
132806,2004,0.85
132842,2004,0.48
132851,2004,0.72
132879,2004,0.53
132903,2004,0.82
132976,2004,0.5
133021,2004,0.0
133085,2004,0.62
133155,2004,0.5
133386,2004,0.61
133465,2004,1.0
133492,2004,0.85
133508,2004,0.56
133526,2004,0.46
133553,2004,0.76
133650,2004,0.89
133669,2004,0.71
133702,2004,0.63
133711,2004,0.78
133739,2004,0.71
133809,2004,0.66
133845,2004,0.72
133854,2004,0.76
133863,2004,0.78
133872,2004,1.0
133881,2004,0.78
133951,2004,0.83
133960,2004,0.61
133979,2004,0.69
133997,2004,0.82
134079,2004,0.71
134097,2004,0.87
134112,2004,0.67
134121,2004,0.67
134130,2004,0.94
134149,2004,0.42
134228,2004,0.72
134237,2004,0.86
134291,2004,0.69
134307,2004,0.33
134343,2004,0.68
134422,2004,0.78
134495,2004,0.6
134510,2004,0.85
134574,2004,0.93
134608,2004,0.65
134680,2004,0.63
134714,2004,0.87
134811,2004,0.65
134875,2004,1.0
134909,2004,0.72
134945,2004,0.66
135063,2004,0.55
135081,2004,0.62
135124,2004,0.68
135142,2004,0.84
135160,2004,0.63
135179,2004,0.81
135188,2004,0.66
135267,2004,0.7
135276,2004,0.54
135294,2004,0.27
135337,2004,0.75
135364,2004,0.73
135391,2004,0.68
135407,2004,0.78
135416,2004,0.67
135434,2004,0.56
135522,2004,1.0
135647,2004,0.34
135717,2004,0.0
135726,2004,0.87
135735,2004,0.02
135771,2004,0.86
135939,2004,0.59
135957,2004,0.74
136011,2004,0.75
136048,2004,0.86
136066,2004,0.43
136075,2004,0.49
136109,2004,0.71
136145,2004,0.63
136172,2004,0.78
136206,2004,0.69
136215,2004,0.67
136233,2004,0.0
136288,2004,0.5
136303,2004,0.1
136330,2004,0.74
136358,2004,0.65
136400,2004,0.66
136473,2004,0.64
136491,2004,0.72
136516,2004,0.68
136659,2004,0.56
136738,2004,0.86
136747,2004,0.75
136765,2004,0.73
136774,2004,0.82
136783,2004,0.69
136826,2004,0.42
136950,2004,0.85
136996,2004,0.97
137023,2004,0.71
137032,2004,0.71
137078,2004,0.0
137087,2004,0.89
137096,2004,0.74
137120,2004,1.0
137209,2004,0.62
137245,2004,0.63
137272,2004,0.5
137281,2004,0.63
137315,2004,0.6
137351,2004,0.81
137476,2004,0.68
137537,2004,0.0
137546,2004,0.78
137564,2004,0.71
137591,2004,0.91
137625,2004,0.94
137713,2004,0.47
137759,2004,0.62
137777,2004,0.8
137801,2004,0.84
137810,2004,0.71
137847,2004,0.73
137856,2004,0.86
137865,2004,0.73
137892,2004,0.71
137953,2004,0.65
137962,2004,0.57
138132,2004,0.76
138187,2004,0.68
138275,2004,0.69
138284,2004,0.8
138293,2004,0.52
138309,2004,0.01
138336,2004,0.42
138354,2004,0.72
138372,2004,0.02
138479,2004,0.65
138488,2004,0.03
138497,2004,0.82
138558,2004,0.6
138594,2004,0.81
138600,2004,0.79
138655,2004,0.6
138664,2004,0.76
138682,2004,0.59
138691,2004,0.63
138716,2004,0.78
138725,2004,0.55
138761,2004,0.51
138789,2004,0.63
138813,2004,0.58
138822,2004,0.68
138840,2004,0.5
138868,2004,0.52
138877,2004,0.68
138901,2004,0.63
138938,2004,0.86
138947,2004,0.68
138956,2004,0.59
138983,2004,0.68
139010,2004,0.69
139074,2004,0.0
139092,2004,0.77
139126,2004,0.61
139144,2004,0.76
139153,2004,0.68
139199,2004,0.75
139205,2004,0.52
139214,2004,0.71
139250,2004,0.6
139278,2004,0.47
139311,2004,0.6
139357,2004,0.54
139366,2004,0.71
139384,2004,0.47
139393,2004,0.7
139463,2004,0.64
139506,2004,0.74
139533,2004,0.42
139579,2004,0.55
139621,2004,0.57
139630,2004,0.65
139658,2004,0.95
139700,2004,0.53
139719,2004,0.78
139746,2004,0.8
139755,2004,0.92
139764,2004,0.66
139773,2004,0.68
139861,2004,0.78
139898,2004,0.55
139904,2004,0.64
139931,2004,0.79
139940,2004,0.83
139959,2004,0.93
139968,2004,0.6
139986,2004,0.52
139995,2004,0.71
140003,2004,0.67
140012,2004,0.52
140076,2004,0.54
140085,2004,0.54
140164,2004,0.76
140191,2004,0.69
140234,2004,0.75
140243,2004,0.56
140252,2004,0.6
140304,2004,0.52
140322,2004,0.62
140331,2004,0.55
140340,2004,0.57
140447,2004,0.83
140483,2004,0.67
140553,2004,0.84
140599,2004,0.58
140669,2004,0.77
140678,2004,0.61
140696,2004,0.86
140711,2004,0.5
140720,2004,0.66
140809,2004,0.56
140818,2004,0.69
140827,2004,1.0
140872,2004,0.62
140942,2004,0.48
140951,2004,0.81
140960,2004,0.71
140988,2004,0.75
140997,2004,0.6
141006,2004,0.53
141015,2004,0.5
141060,2004,0.92
141097,2004,0.68
141121,2004,0.47
141158,2004,0.53
141167,2004,0.55
141185,2004,0.72
141228,2004,0.49
141237,2004,0.45
141255,2004,0.56
141264,2004,0.76
141273,2004,0.55
141307,2004,0.55
141325,2004,0.62
141334,2004,0.71
141361,2004,0.65
141468,2004,0.58
141486,2004,0.65
141565,2004,0.64
141574,2004,0.75
141583,2004,0.82
141608,2004,0.85
141644,2004,0.67
141671,2004,0.84
141680,2004,0.52
141796,2004,0.63
141802,2004,0.52
141811,2004,0.66
141839,2004,0.61
141848,2004,0.81
141857,2004,1.0
141945,2004,0.88
141990,2004,0.58
142054,2004,0.82
142090,2004,0.71
142115,2004,0.63
142124,2004,0.84
142179,2004,0.6
142276,2004,0.55
142285,2004,0.8
142294,2004,0.76
142328,2004,0.59
142337,2004,0.62
142407,2004,0.87
142416,2004,0.86
142443,2004,0.52
142461,2004,0.74
142489,2004,0.98
142522,2004,0.8
142559,2004,0.51
142869,2004,0.88
142878,2004,0.81
142887,2004,0.66
143048,2004,0.82
143075,2004,0.8
143084,2004,0.87
143118,2004,0.69
143181,2004,0.91
143215,2004,0.57
143279,2004,0.68
143288,2004,0.56
143297,2004,0.76
143303,2004,0.99
143358,2004,0.89
143376,2004,0.56
143464,2004,0.94
143473,2004,0.91
143482,2004,0.75
143491,2004,0.81
143507,2004,0.43
143516,2004,0.68
143534,2004,0.72
143543,2004,0.95
143552,2004,0.95
143613,2004,0.56
143695,2004,0.87
143880,2004,0.71
144005,2004,0.57
144050,2004,0.95
144157,2004,0.42
144166,2004,0.47
144175,2004,0.43
144184,2004,0.47
144193,2004,0.57
144209,2004,0.44
144218,2004,0.57
144281,2004,0.61
144351,2004,0.7
144467,2004,0.53
144485,2004,0.9
144564,2004,0.56
144573,2004,1.0
144616,2004,0.99
144740,2004,0.84
144759,2004,0.53
144795,2004,0.96
144856,2004,0.57
144865,2004,0.64
144883,2004,0.34
144892,2004,0.78
144944,2004,0.71
144962,2004,0.84
144971,2004,0.57
145099,2004,0.94
145239,2004,0.83
145309,2004,0.83
145372,2004,0.67
145406,2004,0.69
145424,2004,0.68
145433,2004,0.82
145460,2004,0.69
145497,2004,0.69
145521,2004,0.65
145600,2004,0.77
145619,2004,0.75
145637,2004,0.9
145646,2004,0.93
145682,2004,0.67
145691,2004,0.8
145707,2004,0.55
145725,2004,0.79
145813,2004,0.84
145831,2004,0.69
146010,2004,0.4
146205,2004,0.68
146214,2004,0.72
146278,2004,0.6
146296,2004,0.6
146339,2004,0.26
146348,2004,0.65
146366,2004,0.62
146393,2004,0.36
146418,2004,0.61
146427,2004,0.89
146454,2004,0.77
146472,2004,0.66
146481,2004,0.76
146506,2004,0.64
146524,2004,1.0
146603,2004,0.56
146612,2004,0.79
146621,2004,0.8
146667,2004,0.7
146676,2004,0.0
146685,2004,0.57
146700,2004,0.48
146719,2004,0.84
146755,2004,1.0
146791,2004,0.95
146807,2004,0.86
146816,2004,0.46
146825,2004,0.66
147004,2004,0.67
147013,2004,0.74
147165,2004,0.64
147244,2004,0.77
147341,2004,0.81
147378,2004,0.65
147396,2004,0.8
147411,2004,0.63
147439,2004,0.4
147518,2004,0.55
147536,2004,0.42
147642,2004,0.5
147660,2004,0.75
147679,2004,0.68
147703,2004,0.78
147749,2004,0.42
147767,2004,0.98
147776,2004,0.7
147800,2004,0.62
147819,2004,0.89
147828,2004,0.71
147916,2004,0.67
147970,2004,0.87
148007,2004,0.5
148016,2004,0.89
148098,2004,0.9
148131,2004,0.67
148140,2004,0.75
148177,2004,0.6
148256,2004,0.58
148292,2004,0.56
148335,2004,0.61
148380,2004,0.66
148399,2004,0.44
148405,2004,0.73
148487,2004,0.71
148496,2004,0.82
148584,2004,0.73
148627,2004,0.77
148654,2004,0.79
148672,2004,0.65
148821,2004,0.56
148849,2004,0.48
148876,2004,0.55
148919,2004,0.97
148937,2004,0.57
148955,2004,0.96
148973,2004,0.69
148991,2004,0.68
149019,2004,0.64
149204,2004,0.86
149222,2004,0.69
149231,2004,0.73
149310,2004,0.67
149329,2004,0.92
149365,2004,0.55
149499,2004,0.95
149505,2004,0.77
149514,2004,0.8
149532,2004,0.61
149550,2004,0.63
149639,2004,0.84
149727,2004,0.67
149772,2004,0.77
149781,2004,0.95
149842,2004,0.69
150048,2004,0.62
150066,2004,0.78
150075,2004,0.54
150127,2004,0.82
150136,2004,0.78
150145,2004,0.82
150163,2004,0.88
150172,2004,0.58
150251,2004,0.81
150303,2004,0.87
150400,2004,0.9
150428,2004,0.95
150437,2004,0.86
150455,2004,0.86
150525,2004,1.0
150534,2004,0.8
150561,2004,0.68
150604,2004,0.73
150640,2004,1.0
150668,2004,0.82
150677,2004,0.72
150695,2004,0.67
150710,2004,0.64
150756,2004,0.79
150765,2004,0.62
150774,2004,0.62
150853,2004,0.75
150941,2004,0.76
150978,2004,0.47
150987,2004,0.46
150996,2004,0.54
151005,2004,0.53
151014,2004,0.53
151023,2004,0.49
151032,2004,0.52
151041,2004,0.56
151050,2004,0.51
151069,2004,0.51
151078,2004,0.53
151087,2004,0.45
151096,2004,0.54
151102,2004,0.63
151111,2004,0.66
151157,2004,0.38
151166,2004,0.3
151184,2004,0.38
151193,2004,0.43
151209,2004,0.51
151236,2004,0.43
151245,2004,0.41
151263,2004,0.71
151290,2004,0.62
151306,2004,0.65
151324,2004,0.68
151333,2004,0.57
151342,2004,0.65
151351,2004,0.88
151360,2004,0.61
151379,2004,0.67
151388,2004,0.6
151458,2004,0.61
151467,2004,0.81
151494,2004,0.63
151500,2004,0.64
151519,2004,0.66
151537,2004,0.52
151564,2004,0.69
151607,2004,1.0
151616,2004,0.66
151625,2004,0.59
151652,2004,0.61
151661,2004,0.74
151777,2004,0.62
151786,2004,0.68
151801,2004,0.76
151810,2004,0.63
151829,2004,0.95
151874,2004,0.73
151944,2004,0.41
151962,2004,0.78
152044,2004,0.71
152080,2004,0.97
152099,2004,0.55
152150,2004,0.7
152220,2004,0.7
152248,2004,0.64
152266,2004,0.55
152275,2004,0.71
152309,2004,0.63
152318,2004,0.91
152327,2004,0.85
152336,2004,0.7
152363,2004,0.73
152381,2004,0.73
152390,2004,0.87
152415,2004,0.69
152424,2004,0.73
152497,2004,0.66
152530,2004,0.9
152567,2004,0.66
152600,2004,0.86
152628,2004,0.86
152637,2004,0.67
152673,2004,0.82
152798,2004,0.76
152822,2004,0.68
152992,2004,0.66
153001,2004,0.75
153038,2004,0.72
153074,2004,0.82
153083,2004,0.78
153092,2004,0.78
153108,2004,0.77
153126,2004,0.8
153144,2004,0.84
153162,2004,0.82
153171,2004,0.54
153214,2004,0.54
153241,2004,0.82
153250,2004,0.78
153269,2004,0.86
153278,2004,0.6
153296,2004,0.65
153302,2004,0.51
153311,2004,0.56
153320,2004,0.72
153339,2004,0.78
153366,2004,0.7
153375,2004,0.68
153384,2004,0.93
153409,2004,0.54
153418,2004,0.37
153427,2004,0.82
153445,2004,0.65
153472,2004,0.62
153524,2004,0.53
153533,2004,0.65
153542,2004,1.0
153588,2004,0.74
153597,2004,0.73
153603,2004,0.85
153621,2004,0.59
153630,2004,0.56
153658,2004,0.83
153737,2004,0.62
153746,2004,0.86
153764,2004,0.83
153773,2004,0.8
153782,2004,0.85
153825,2004,0.84
153834,2004,0.85
153861,2004,0.68
153922,2004,0.59
153977,2004,0.76
154004,2004,0.66
154013,2004,0.74
154022,2004,0.61
154059,2004,0.55
154095,2004,0.81
154101,2004,0.74
154110,2004,0.57
154129,2004,0.65
154165,2004,0.81
154174,2004,0.7
154208,2004,0.92
154235,2004,0.84
154262,2004,0.52
154332,2004,0.89
154341,2004,0.83
154350,2004,0.77
154378,2004,0.55
154396,2004,0.6
154448,2004,0.77
154457,2004,0.8
154466,2004,0.63
154484,2004,0.68
154493,2004,0.67
154509,2004,0.26
154518,2004,0.64
154527,2004,0.81
154545,2004,0.81
154572,2004,0.54
154590,2004,0.4
154633,2004,0.72
154642,2004,0.54
154651,2004,1.0
154688,2004,0.67
154697,2004,0.61
154712,2004,0.74
154721,2004,0.48
154749,2004,0.82
154767,2004,0.56
154776,2004,0.54
154794,2004,1.0
154800,2004,0.57
154819,2004,0.54
154855,2004,0.56
154907,2004,0.6
154925,2004,0.57
154934,2004,0.65
154943,2004,0.86
154952,2004,0.6
154970,2004,0.71
154998,2004,0.5
155007,2004,0.52
155025,2004,0.67
155052,2004,0.57
155061,2004,0.72
155070,2004,0.72
155089,2004,0.58
155098,2004,0.54
155104,2004,0.62
155140,2004,0.42
155159,2004,0.78
155177,2004,0.83
155186,2004,0.38
155195,2004,0.59
155201,2004,0.43
